0.0000 	 1.000000e-01 	 0.000000e+00 	 0.000000e+00
0.0100 	 1.000000e-01 	 4.817838e-14 	 0.000000e+00
0.0200 	 1.000000e-01 	 1.927135e-13 	 0.000000e+00
0.0300 	 1.000000e-01 	 4.336055e-13 	 0.000000e+00
0.0400 	 1.000000e-01 	 7.708541e-13 	 0.000000e+00
0.0500 	 1.000000e-01 	 1.204460e-12 	 0.000000e+00
0.0600 	 1.000000e-01 	 1.734422e-12 	 0.000000e+00
0.0700 	 1.000000e-01 	 2.360741e-12 	 0.000000e+00
0.0800 	 1.000000e-01 	 3.083417e-12 	 0.000000e+00
0.0900 	 1.000000e-01 	 3.902449e-12 	 0.000000e+00
0.1000 	 1.000000e-01 	 4.817838e-12 	 0.000000e+00
0.1100 	 1.000000e-01 	 5.829584e-12 	 0.000000e+00
0.1200 	 1.000000e-01 	 6.937687e-12 	 0.000000e+00
0.1300 	 1.000000e-01 	 8.142147e-12 	 0.000000e+00
0.1400 	 1.000000e-01 	 9.442963e-12 	 0.000000e+00
0.1500 	 1.000000e-01 	 1.084014e-11 	 0.000000e+00
0.1600 	 1.000000e-01 	 1.233367e-11 	 0.000000e+00
0.1700 	 1.000000e-01 	 1.392355e-11 	 0.000000e+00
0.1800 	 1.000000e-01 	 1.560980e-11 	 0.000000e+00
0.1900 	 1.000000e-01 	 1.739240e-11 	 0.000000e+00
0.2000 	 1.000000e-01 	 1.927135e-11 	 0.000000e+00
0.2100 	 1.000000e-01 	 2.124667e-11 	 0.000000e+00
0.2200 	 1.000000e-01 	 2.331834e-11 	 0.000000e+00
0.2300 	 1.000000e-01 	 2.548637e-11 	 0.000000e+00
0.2400 	 1.000000e-01 	 2.775075e-11 	 0.000000e+00
0.2500 	 1.000000e-01 	 3.011149e-11 	 0.000000e+00
0.2600 	 1.000000e-01 	 3.256859e-11 	 0.000000e+00
0.2700 	 1.000000e-01 	 3.512204e-11 	 0.000000e+00
0.2800 	 1.000000e-01 	 3.777185e-11 	 0.000000e+00
0.2900 	 1.000000e-01 	 4.051802e-11 	 0.000000e+00
