3.46,-0.14545
3.48,-0.022832
3.5,0.10479
3.52,0.12636
3.54,0.059521
3.56,-0.004292
3.58,-0.01252
3.6,0.027802
3.62,0.084431
3.64,0.11318
3.66,0.081
3.68,0.0032023
3.7,-0.091735
3.72,-0.16837
3.74,-0.16811
3.76,-0.084865
3.78,0.023773
3.8,0.076867
3.82,0.033087
3.84,-0.0616
3.86,-0.10575
3.88,-0.061446
3.9,-0.0038339
3.92,0.020265
3.94,0.046578
3.96,0.084444
3.98,0.11204
4,0.11085
4.02,0.06804
4.04,0.0096609
4.06,-0.010596
4.08,0.027018
4.1,0.062761
4.12,0.028979
4.14,-0.054686
4.16,-0.12715
4.18,-0.14523
4.2,-0.10061
4.22,-0.027773
4.24,0.021705
4.26,0.037532
4.28,0.036418
4.3,0.027682
4.32,0.018328
4.34,0.0068445
4.36,-0.0093836
4.38,-0.02075
4.4,-0.017597
4.42,-0.0043799
4.44,0.0060801
4.46,-0.015392
4.48,-0.10598
4.5,-0.21367
4.52,-0.22043
4.54,-0.1244
4.56,-0.018929
4.58,0.040271
4.6,0.031612
4.62,-0.032771
4.64,-0.076069
4.66,-0.040028
4.68,0.035307
4.7,0.067527
4.72,0.044956
4.74,0.011003
4.76,-0.013344
4.78,-0.041289
4.8,-0.090386
4.82,-0.12222
4.84,-0.10183
4.86,-0.04134
4.88,0.027011
4.9,0.062868
4.92,0.052797
4.94,0.018306
4.96,-0.00069164
4.98,0.0032901
5,0.0083844
5.02,-0.018187
5.04,-0.071299
5.06,-0.092525
5.08,-0.057848
5.1,0.011199
5.12,0.08545
5.14,0.14548
5.16,0.16354
5.18,0.12324
5.2,0.041869
5.22,-0.028867
5.24,-0.072098
5.26,-0.078789
5.28,-0.028622
5.3,0.069673
5.32,0.15192
5.34,0.15612
5.36,0.099438
5.38,0.052098
5.4,0.019789
5.42,-0.049606
5.44,-0.13644
5.46,-0.14985
5.48,-0.045523
5.5,0.096176
5.52,0.16914
5.54,0.14705
5.56,0.082297
5.58,0.041882
5.6,0.03357
5.62,-0.0019719
5.64,-0.085189
5.66,-0.15489
5.68,-0.17417
5.7,-0.16302
5.72,-0.11804
5.74,-0.049178
5.76,-0.00073583
5.78,0.011795
5.8,-0.0023331
5.82,-0.018267
5.84,0.0030313
5.86,0.031036
5.88,-0.0060206
5.9,-0.074301
5.92,-0.089792
5.94,-0.05099
5.96,-0.018513
5.98,-0.029724
6,-0.060248
6.02,-0.071267
6.04,-0.061427
6.06,-0.042536
6.08,-0.013941
6.1,0.022956
6.12,0.07147
6.14,0.10978
6.16,0.10229
6.18,0.059922
6.2,0.057814
6.22,0.14014
6.24,0.23262
6.26,0.2389
6.28,0.13675
6.3,-0.037906
6.32,-0.18243
6.34,-0.20075
6.36,-0.11553
6.38,-0.023109
6.4,-0.001695
6.42,-0.066345
6.44,-0.14744
6.46,-0.14466
6.48,-0.052348
6.5,0.060268
6.52,0.13025
6.54,0.12459
6.56,0.059804
6.58,-0.038233
6.6,-0.13151
6.62,-0.15143
6.64,-0.083014
6.66,0.0051103
6.68,0.045034
6.7,0.015775
6.72,-0.040472
6.74,-0.064558
6.76,-0.02634
6.78,0.047396
6.8,0.085506
6.82,0.059305
6.84,0.028574
6.86,0.058525
6.88,0.10235
6.9,0.083759
6.92,0.022169
6.94,-0.014641
6.96,0.0090833
6.98,0.068821
7,0.086363
7.02,0.020264
7.04,-0.078559
7.06,-0.14128
7.08,-0.13328
7.1,-0.065561
7.12,0.024022
7.14,0.093153
7.16,0.096788
7.18,0.035956
7.2,-0.027091
7.22,-0.042615
7.24,-0.0052516
7.26,0.018555
7.28,-0.039663
7.3,-0.13149
7.32,-0.14325
7.34,-0.050807
7.36,0.04779
7.38,0.052428
7.4,-0.050121
7.42,-0.18507
7.44,-0.22625
7.46,-0.12415
7.48,0.0096927
7.5,0.050251
7.52,0.021246
7.54,0.02106
7.56,0.088185
7.58,0.16354
7.6,0.1705
7.62,0.11046
7.64,0.041776
7.66,0.018005
7.68,0.05111
7.7,0.11347
7.72,0.15281
7.74,0.10559
7.76,-0.014153
7.78,-0.11814
7.8,-0.12724
7.82,-0.051917
7.84,-0.0030258
7.86,-0.055906
7.88,-0.14183
7.9,-0.14292
7.92,-0.055315
7.94,0.028121
7.96,0.037989
7.98,-0.014802
8,-0.077064
8.02,-0.10928
8.04,-0.086767
8.06,-0.016579
8.08,0.039929
8.1,0.035845
8.12,0.0051282
8.14,0.017933
8.16,0.062788
8.18,0.054944
8.2,-0.011209
8.22,-0.039391
8.24,0.011795
8.26,0.067198
8.28,0.072462
8.3,0.05011
8.32,0.031068
8.34,0.027649
8.36,0.028832
8.38,-0.01445
8.4,-0.11033
8.42,-0.17439
8.44,-0.1285
8.46,-0.015284
8.48,0.050733
8.5,0.026521
8.52,-0.020745
8.54,-0.026216
8.56,0.010369
8.58,0.040752
8.6,0.015683
8.62,-0.059277
8.64,-0.10435
8.66,-0.062455
8.68,0.02136
8.7,0.076252
8.72,0.09446
8.74,0.090857
8.76,0.068581
8.78,0.036661
8.8,0.021707
8.82,0.024138
8.84,0.01955
8.86,0.0093115
8.88,0.0024497
8.9,-0.014346
8.92,-0.036135
8.94,-0.019542
8.96,0.040851
8.98,0.094903
9,0.085063
9.02,0.014493
9.04,-0.051618
9.06,-0.075308
9.08,-0.061288
9.1,-0.03781
9.12,-0.04242
9.14,-0.077036
9.16,-0.094405
9.18,-0.045017
9.2,0.046697
9.22,0.099249
9.24,0.097291
9.26,0.10141
9.28,0.13481
9.3,0.15203
9.32,0.12972
9.34,0.092678
9.36,0.07545
9.38,0.068552
9.4,0.028352
9.42,-0.045146
9.44,-0.0905
9.46,-0.058528
9.48,0.015908
9.5,0.046006
9.52,0.0018826
9.54,-0.063269
9.56,-0.10532
9.58,-0.11589
9.6,-0.072762
9.62,0.0080272
9.64,0.072936
9.66,0.085573
9.68,0.053308
9.7,0.021891
9.72,0.021066
9.74,0.041099
9.76,0.069012
9.78,0.082443
9.8,0.055602
9.82,-0.012714
9.84,-0.080475
9.86,-0.08481
9.88,-0.015493
9.9,0.082471
9.92,0.14927
9.94,0.14747
9.96,0.07546
9.98,-0.019533
10,-0.069597
10.02,-0.06455
10.04,-0.042018
10.06,-0.02648
10.08,-0.054904
10.1,-0.14288
10.12,-0.21304
10.14,-0.16465
10.16,-0.024487
10.18,0.076525
10.2,0.094667
10.22,0.092682
10.24,0.12056
10.26,0.17146
10.28,0.19511
10.3,0.14957
10.32,0.059853
10.34,-0.0026363
10.36,-0.017602
10.38,-0.02757
10.4,-0.06342
10.42,-0.10901
10.44,-0.10997
10.46,-0.015794
10.48,0.13977
10.5,0.20503
10.52,0.07556
10.54,-0.13903
10.56,-0.24919
10.58,-0.20938
10.6,-0.10583
10.62,-0.013257
10.64,0.050068
10.66,0.078722
10.68,0.070848
10.7,0.026255
10.72,-0.050997
10.74,-0.10744
10.76,-0.10847
10.78,-0.059805
10.8,0.040728
10.82,0.13609
10.84,0.14198
10.86,0.070189
10.88,-0.012861
10.9,-0.048904
10.92,-0.020601
10.94,0.034529
10.96,0.072054
10.98,0.070427
11,0.019774
11.02,-0.074723
11.04,-0.18974
11.06,-0.29518
11.08,-0.33446
11.1,-0.25273
11.12,-0.086203
11.14,0.083182
11.16,0.19966
11.18,0.22704
11.2,0.17236
11.22,0.1056
11.24,0.079438
11.26,0.081064
11.28,0.063253
11.3,0.0027293
11.32,-0.062701
11.34,-0.078821
11.36,-0.026482
11.38,0.053341
11.4,0.064946
11.42,-0.023588
11.44,-0.10849
11.46,-0.098601
11.48,-0.054811
11.5,-0.057783
11.52,-0.082799
11.54,-0.056188
11.56,0.020881
11.58,0.047811
11.6,-0.016617
11.62,-0.098824
11.64,-0.11114
11.66,-0.04802
11.68,0.027114
11.7,0.066898
11.72,0.05119
11.74,-0.013499
11.76,-0.06596
11.78,-0.049011
11.8,0.018045
11.82,0.083156
11.84,0.13325
11.86,0.14727
11.88,0.095797
11.9,0.019001
11.92,-0.02221
11.94,0.010793
11.96,0.10016
11.98,0.15836
12,0.12842
12.02,0.035878
12.04,-0.04862
12.06,-0.063493
12.08,-0.019802
12.1,0.017101
12.12,0.015143
12.14,-0.0058471
12.16,-0.00036145
12.18,0.048172
12.2,0.076817
12.22,0.026386
12.24,-0.058891
12.26,-0.10666
12.28,-0.10335
12.3,-0.059358
12.32,-0.0059789
12.34,0.057135
12.36,0.16751
12.38,0.27439
12.4,0.24979
12.42,0.058533
12.44,-0.15567
12.46,-0.21512
12.48,-0.093255
12.5,0.076832
12.52,0.14938
12.54,0.085987
12.56,-0.029694
12.58,-0.078896
12.6,-0.053842
12.62,-0.03529
12.64,-0.035904
12.66,-0.025615
12.68,-0.025994
12.7,-0.070277
12.72,-0.12225
12.74,-0.11487
12.76,-0.036501
12.78,0.043992
12.8,0.064433
12.82,0.012643
12.84,-0.067088
12.86,-0.11052
12.88,-0.11448
12.9,-0.13167
12.92,-0.17647
12.94,-0.19593
12.96,-0.14142
12.98,-0.038786
13,0.024475
13.02,0.026116
13.04,0.040087
13.06,0.081613
13.08,0.072663
13.1,0.0086174
13.12,-0.017185
13.14,0.029039
13.16,0.092415
13.18,0.12388
13.2,0.11648
13.22,0.06096
13.24,-0.044798
13.26,-0.14723
13.28,-0.16755
13.3,-0.075593
13.32,0.070879
13.34,0.16325
13.36,0.13255
13.38,0.024024
13.4,-0.039818
13.42,-0.01072
13.44,0.028362
13.46,-0.0057684
13.48,-0.086949
13.5,-0.13555
13.52,-0.12513
13.54,-0.050565
13.56,0.067878
13.58,0.16654
13.6,0.18107
13.62,0.085357
13.64,-0.051073
13.66,-0.12804
13.68,-0.1262
13.7,-0.072799
13.72,-0.022543
13.74,0.012672
13.76,0.081613
13.78,0.16876
13.8,0.18108
13.82,0.086135
13.84,-0.031202
13.86,-0.075475
13.88,-0.033357
13.9,0.033283
13.92,0.023812
13.94,-0.088444
13.96,-0.19863
13.98,-0.19104
14,-0.072248
14.02,0.036269
14.04,0.038554
14.06,-0.035213
14.08,-0.079878
14.1,-0.051995
14.12,-0.028383
14.14,-0.081519
14.16,-0.17199
14.18,-0.20534
14.2,-0.13872
14.22,-0.034836
14.24,0.026704
14.26,0.0526
14.28,0.091232
14.3,0.098634
14.32,0.041116
14.34,-0.0028758
14.36,0.031355
14.38,0.08531
14.4,0.076108
14.42,0.011247
14.44,-0.02344
14.46,-0.0016722
14.48,-0.0015417
14.5,-0.055965
14.52,-0.10905
14.54,-0.11348
14.56,-0.052672
14.58,0.050885
14.6,0.1525
14.62,0.19316
14.64,0.1094
14.66,-0.07448
14.68,-0.22581
14.7,-0.24923
14.72,-0.18244
14.74,-0.098838
14.76,-0.035598
14.78,-0.010946
14.8,-0.033202
14.82,-0.092542
14.84,-0.16524
14.86,-0.18253
14.88,-0.085939
14.9,0.06185
14.92,0.11395
14.94,0.05165
14.96,-0.0092184
14.98,-0.025169
15,-0.034971
15.02,-0.041216
15.04,-0.039925
15.06,-0.042301
15.08,-0.024452
15.1,0.042649
15.12,0.13746
15.14,0.19638
15.16,0.15447
15.18,0.024442
15.2,-0.09578
15.22,-0.12152
15.24,-0.048142
15.26,0.049769
15.28,0.093401
15.3,0.060878
15.32,-0.016133
15.34,-0.097708
15.36,-0.12372
15.38,-0.060135
15.4,0.040973
15.42,0.10603
15.44,0.096506
15.46,0.033562
15.48,-0.018516
15.5,-0.022247
15.52,0.0053269
15.54,0.052625
15.56,0.11971
15.58,0.15136
15.6,0.081947
15.62,-0.054626
15.64,-0.12844
15.66,-0.086684
15.68,-0.020343
15.7,-0.015949
15.72,-0.064606
15.74,-0.11693
15.76,-0.13506
15.78,-0.10226
15.8,-0.028764
15.82,0.054331
15.84,0.10917
15.86,0.11153
15.88,0.060771
15.9,0.0015094
15.92,-0.011355
15.94,0.02184
15.96,0.046052
15.98,0.03484
16,0.025401
16.02,0.062972
16.04,0.13455
16.06,0.15549
16.08,0.075374
16.1,-0.030892
16.12,-0.038533
16.14,0.057715
16.16,0.13766
16.18,0.10874
16.2,-0.0042109
16.22,-0.10484
16.24,-0.13334
16.26,-0.11013
16.28,-0.066607
16.3,-0.021656
16.32,-7.6302e-05
16.34,-0.0044582
16.36,-0.014392
16.38,-0.0028235
16.4,0.020904
16.42,0.017679
16.44,0.00091704
16.46,0.0002994
16.48,0.0063507
16.5,-0.011546
16.52,-0.03632
16.54,-0.01739
16.56,0.03068
16.58,0.044293
16.6,0.022746
16.62,0.0079901
16.64,-8.3181e-05
16.66,-0.0198
16.68,-0.020909
16.7,0.012687
16.72,0.017689
16.74,-0.042702
16.76,-0.098785
16.78,-0.071425
16.8,0.011562
16.82,0.046153
16.84,-0.0094212
16.86,-0.069959
16.88,-0.045
16.9,0.033602
16.92,0.094666
16.94,0.12858
16.96,0.14812
16.98,0.14197
17,0.096385
17.02,0.035549
17.04,-0.00233
17.06,-0.019213
17.08,-0.053778
17.1,-0.12502
17.12,-0.17181
17.14,-0.10444
17.16,0.032421
17.18,0.095823
17.2,0.056673
17.22,0.013374
17.24,0.033437
17.26,0.073636
17.28,0.059997
17.3,-0.0094607
17.32,-0.052944
17.34,-0.018248
17.36,0.05525
17.38,0.099157
17.4,0.077958
17.42,0.013804
17.44,-0.053881
17.46,-0.10863
17.48,-0.13293
17.5,-0.10959
17.52,-0.033262
17.54,0.065281
17.56,0.10915
17.58,0.049149
17.6,-0.05467
17.62,-0.064331
17.64,0.076101
17.66,0.22559
17.68,0.22332
17.7,0.080391
17.72,-0.067059
17.74,-0.08868
17.76,0.015316
17.78,0.12672
17.8,0.14299
17.82,0.066333
17.84,-0.0079744
17.86,-0.041253
17.88,-0.099503
17.9,-0.17847
17.92,-0.16384
17.94,-0.038131
17.96,0.074986
17.98,0.080131
18,0.01704
18.02,-0.013557
18.04,0.027043
18.06,0.095384
18.08,0.11524
18.1,0.066028
18.12,0.015728
18.14,0.028121
18.16,0.087969
18.18,0.13057
18.2,0.11007
18.22,0.0419
18.24,-0.030783
18.26,-0.087563
18.28,-0.10457
18.3,-0.050048
18.32,0.065348
18.34,0.14989
18.36,0.11004
18.38,-0.029379
18.4,-0.17633
18.42,-0.24371
18.44,-0.18535
18.46,-0.049058
18.48,0.05373
18.5,0.072896
18.52,0.067953
18.54,0.10664
18.56,0.15456
18.58,0.14445
18.6,0.077992
18.62,0.0022339
18.64,-0.044475
18.66,-0.052414
18.68,-0.033361
18.7,0.013824
18.72,0.069817
18.74,0.070551
18.76,-0.0089898
18.78,-0.10121
18.8,-0.12024
18.82,-0.0764
18.84,-0.049624
18.86,-0.049378
18.88,-0.036597
18.9,-0.0034462
18.92,0.048386
18.94,0.1105
18.96,0.11366
18.98,0.0059523
19,-0.14029
19.02,-0.16673
19.04,-0.033178
19.06,0.10929
19.08,0.13419
19.1,0.080027
19.12,0.024665
19.14,-0.0201
19.16,-0.049778
19.18,-0.054415
19.2,-0.053547
19.22,-0.067973
19.24,-0.090918
19.26,-0.089492
19.28,-0.027426
19.3,0.080202
19.32,0.1647
19.34,0.16279
19.36,0.090296
19.38,0.027057
19.4,0.015408
19.42,0.022891
19.44,0.0064947
19.46,-0.032498
19.48,-0.053487
19.5,-0.031142
19.52,-0.0069689
19.54,-0.0068082
19.56,-0.0027868
19.58,0.011036
19.6,0.015788
19.62,-0.0044944
19.64,-0.053464
19.66,-0.076525
19.68,-0.027558
19.7,0.056993
19.72,0.1057
19.74,0.051715
19.76,-0.079669
19.78,-0.17262
19.8,-0.15205
19.82,-0.036426
19.84,0.10005
19.86,0.17472
19.88,0.13345
19.9,-0.0064638
19.92,-0.15219
19.94,-0.20697
19.96,-0.15752
19.98,-0.090584
20,-0.071826
20.02,-0.060348
20.04,-0.0031666
20.06,0.066919
20.08,0.099522
20.1,0.11768
20.12,0.16264
20.14,0.20908
20.16,0.18887
20.18,0.095858
20.2,0.015438
20.22,0.010407
20.24,0.041251
20.26,0.037425
20.28,-0.03374
20.3,-0.12843
20.32,-0.15705
20.34,-0.091181
20.36,0.0019809
20.38,0.015094
20.4,-0.061759
20.42,-0.11655
20.44,-0.079241
20.46,-0.011094
20.48,0.011939
20.5,-0.0058919
20.52,-0.036868
20.54,-0.065432
20.56,-0.052678
20.58,0.020164
20.6,0.11321
20.62,0.15829
20.64,0.13278
20.66,0.076352
20.68,0.024107
20.7,-0.019132
20.72,-0.045522
20.74,-0.040173
20.76,-0.008853
20.78,0.013293
20.8,-0.011515
20.82,-0.064173
20.84,-0.1032
20.86,-0.11779
20.88,-0.098675
20.9,-0.022089
20.92,0.062157
20.94,0.06527
20.96,0.027211
20.98,0.029913
21,0.04716
21.02,0.043581
21.04,0.091993
21.06,0.22374
21.08,0.29232
21.1,0.17115
21.12,-0.035808
21.14,-0.13043
21.16,-0.076184
21.18,-0.0069793
21.2,-0.018832
21.22,-0.045023
21.24,0.0077376
21.26,0.10939
21.28,0.13455
21.3,0.028477
21.32,-0.095469
21.34,-0.11783
21.36,-0.050161
21.38,0.021987
21.4,0.036823
21.42,-0.001696
21.44,-0.06898
21.46,-0.14337
21.48,-0.18972
21.5,-0.15052
21.52,-0.017766
21.54,0.10228
21.56,0.10798
21.58,0.02721
21.6,-0.035353
21.62,-0.057748
21.64,-0.11354
21.66,-0.18688
21.68,-0.1843
21.7,-0.084758
21.72,0.057578
21.74,0.14072
21.76,0.071429
21.78,-0.10321
21.8,-0.2261
21.82,-0.1952
21.84,-0.062101
21.86,0.0331
21.88,0.038091
21.9,-0.0057946
21.92,-0.04235
21.94,-0.045838
21.96,-0.027079
21.98,0.015866
22,0.065262
22.02,0.067465
22.04,0.0074007
22.06,-0.010382
22.08,0.11503
22.1,0.30618
22.12,0.37128
22.14,0.24938
22.16,0.077077
22.18,-0.014874
22.2,-0.058753
22.22,-0.14324
22.24,-0.24475
22.26,-0.24635
22.28,-0.11517
22.3,0.042777
22.32,0.14052
22.34,0.17058
22.36,0.1706
22.38,0.15126
22.4,0.071888
22.42,-0.062653
22.44,-0.14715
22.46,-0.1155
22.48,-0.035351
22.5,-0.023912
22.52,-0.076826
22.54,-0.08889
22.56,-0.043923
22.58,-0.013179
22.6,-0.0328
22.62,-0.060737
22.64,-0.052972
22.66,-0.010736
22.68,0.018411
22.7,-0.0059189
22.72,-0.070114
22.74,-0.12792
22.76,-0.13392
22.78,-0.075804
22.8,0.021564
22.82,0.084936
22.84,0.057979
22.86,-0.021871
22.88,-0.091808
22.9,-0.12995
22.92,-0.12453
22.94,-0.064597
22.96,0.0030262
22.98,0.013714
23,-0.010687
23.02,-0.0018338
23.04,0.034469
23.06,0.039383
23.08,-0.00082123
23.1,-0.031354
23.12,-0.017162
23.14,0.025962
23.16,0.080371
23.18,0.12146
23.2,0.10951
23.22,0.035757
23.24,-0.041854
23.26,-0.042503
23.28,0.025507
23.3,0.079543
23.32,0.074283
23.34,0.031308
23.36,-0.027809
23.38,-0.12747
23.4,-0.23966
23.42,-0.26947
23.44,-0.19454
23.46,-0.084628
23.48,-0.013435
23.5,0.0027723
23.52,0.014776
23.54,0.052781
23.56,0.090321
23.58,0.10502
23.6,0.10161
23.62,0.073617
23.64,0.0047428
23.66,-0.091777
23.68,-0.16451
23.7,-0.16503
23.72,-0.11259
23.74,-0.078783
23.76,-0.10816
23.78,-0.15765
23.8,-0.15576
23.82,-0.065115
23.84,0.081021
23.86,0.17647
23.88,0.13422
23.9,-0.00021691
23.92,-0.10072
23.94,-0.091556
23.96,-0.016979
23.98,0.016165
24,-0.00054266
24.02,0.0048866
24.04,0.053437
24.06,0.08714
24.08,0.067187
24.1,0.042562
24.12,0.056117
24.14,0.062554
24.16,0.022681
24.18,-0.0045736
24.2,0.015557
24.22,0.040396
24.24,0.049482
24.26,0.070547
24.28,0.085997
24.3,0.054104
24.32,-0.0014904
24.34,-0.053233
24.36,-0.094771
24.38,-0.11024
24.4,-0.094746
24.42,-0.063081
24.44,-0.023258
24.46,0.011869
24.48,0.035001
24.5,0.051935
24.52,0.056648
24.54,0.037962
24.56,-0.0097925
24.58,-0.059499
24.6,-0.069963
24.62,-0.049087
24.64,-0.028026
24.66,0.003276
24.68,0.04179
24.7,0.051837
24.72,0.00074261
24.74,-0.10757
24.76,-0.21154
24.78,-0.21711
24.8,-0.10809
24.82,0.017544
24.84,0.077201
24.86,0.073603
24.88,0.062912
24.9,0.063087
24.92,0.034055
24.94,-0.0223
24.96,-0.049146
24.98,-0.016676
25,0.041767
25.02,0.067177
25.04,0.035911
25.06,-0.027629
25.08,-0.074198
25.1,-0.065069
25.12,-0.0097751
25.14,0.027476
25.16,-0.0016148
25.18,-0.06226
25.2,-0.07987
25.22,-0.026581
25.24,0.047279
25.26,0.093185
25.28,0.12238
25.3,0.15565
25.32,0.1714
25.34,0.14769
25.36,0.090242
25.38,0.021849
25.4,-0.019098
25.42,-0.0091238
25.44,0.030123
25.46,0.04671
25.48,-0.014921
25.5,-0.13996
25.52,-0.22227
25.54,-0.18529
25.56,-0.086408
25.58,-0.032509
25.6,-0.03294
25.62,-0.0044077
25.64,0.070842
25.66,0.11872
25.68,0.092894
25.7,0.026141
25.72,-0.0082703
25.74,0.035465
25.76,0.1314
25.78,0.22003
25.8,0.25155
25.82,0.20041
25.84,0.078174
25.86,-0.056473
25.88,-0.14984
25.9,-0.1821
25.92,-0.16649
25.94,-0.12598
25.96,-0.070294
25.98,-0.0097427
26,0.051873
26.02,0.10413
26.04,0.1209
26.06,0.10295
26.08,0.053875
26.1,-0.035448
26.12,-0.12736
26.14,-0.13724
26.16,-0.044865
26.18,0.061513
26.2,0.086698
26.22,0.037852
26.24,-0.0081672
26.26,0.0065153
26.28,0.063561
26.3,0.078231
26.32,0.0093903
26.34,-0.059196
26.36,-0.011766
26.38,0.11592
26.4,0.17007
26.42,0.095955
26.44,-0.0057759
26.46,-0.037455
26.48,-0.027275
26.5,-0.045045
26.52,-0.074987
26.54,-0.077425
26.56,-0.060533
26.58,-0.022006
26.6,0.038422
26.62,0.059519
26.64,0.01345
26.66,-0.031468
26.68,-0.012697
26.7,0.031113
26.72,0.0087748
26.74,-0.064793
26.76,-0.075212
26.78,0.0079957
26.8,0.095118
26.82,0.11397
26.84,0.072163
26.86,0.015072
26.88,-0.042511
26.9,-0.10311
26.92,-0.13761
26.94,-0.11551
26.96,-0.036751
26.98,0.048604
27,0.063928
27.02,0.011935
27.04,-0.035006
27.06,-0.069711
27.08,-0.12127
27.1,-0.14873
27.12,-0.082015
27.14,0.055797
27.16,0.13946
27.18,0.12526
27.2,0.10309
27.22,0.1076
27.24,0.081067
27.26,0.012535
27.28,-0.043311
27.3,-0.04889
27.32,-0.033071
27.34,-0.04412
27.36,-0.08197
27.38,-0.091233
27.4,-0.022608
27.42,0.086214
27.44,0.151
27.46,0.12096
27.48,0.014658
27.5,-0.084353
27.52,-0.12848
27.54,-0.1419
27.56,-0.14998
27.58,-0.1287
27.6,-0.054896
27.62,0.045859
27.64,0.12776
27.66,0.1586
27.68,0.1468
27.7,0.11411
27.72,0.058659
27.74,-0.0084214
27.76,-0.046384
27.78,-0.015833
27.8,0.071408
27.82,0.15398
27.84,0.17479
27.86,0.12234
27.88,0.05788
27.9,0.046312
27.92,0.069823
27.94,0.080549
27.96,0.04718
27.98,-0.014041
28,-0.042706
28.02,-0.023562
28.04,-0.0090808
28.06,-0.048204
28.08,-0.12152
28.1,-0.14187
28.12,-0.054442
28.14,0.087993
28.16,0.16949
28.18,0.123
28.2,0.0039324
28.22,-0.08529
28.24,-0.12493
28.26,-0.14375
28.28,-0.15485
28.3,-0.1625
28.32,-0.1683
28.34,-0.15623
28.36,-0.0904
28.38,0.03754
28.4,0.17462
28.42,0.24499
28.44,0.21384
28.46,0.1111
28.48,-0.0028479
28.5,-0.091877
28.52,-0.14716
28.54,-0.14672
28.56,-0.080589
28.58,0.017128
28.6,0.096875
28.62,0.12452
28.64,0.097197
28.66,0.063351
28.68,0.046653
28.7,0.013435
28.72,-0.053085
28.74,-0.10578
28.76,-0.08438
28.78,0.021246
28.8,0.15372
28.82,0.20804
28.84,0.11964
28.86,-0.021282
28.88,-0.066911
28.9,-0.021485
28.92,0.01078
28.94,-0.018345
28.96,-0.080936
28.98,-0.11139
29,-0.050967
29.02,0.090578
29.04,0.21108
29.06,0.20171
29.08,0.061058
29.1,-0.10158
29.12,-0.16944
29.14,-0.10556
29.16,0.024141
29.18,0.11416
29.2,0.11314
29.22,0.046884
29.24,-0.042239
29.26,-0.12561
29.28,-0.1943
29.3,-0.23814
