0.000000e+00 	 1.490486e-23
4.000000e-02 	 1.493753e-23
8.000000e-02 	 1.506720e-23
1.200000e-01 	 1.532485e-23
1.600000e-01 	 1.569079e-23
2.000000e-01 	 1.619761e-23
2.400000e-01 	 1.683839e-23
2.800000e-01 	 1.762169e-23
3.200000e-01 	 1.859452e-23
3.600000e-01 	 1.980276e-23
4.000000e-01 	 2.132937e-23
4.400000e-01 	 2.317883e-23
4.800000e-01 	 2.552299e-23
5.200000e-01 	 2.847081e-23
5.600000e-01 	 3.225115e-23
6.000000e-01 	 3.723474e-23
6.400000e-01 	 4.387995e-23
6.800000e-01 	 5.315906e-23
7.200000e-01 	 6.640607e-23
7.600000e-01 	 8.669022e-23
8.000000e-01 	 1.199176e-22
8.400000e-01 	 1.800401e-22
8.800000e-01 	 3.081913e-22
9.200000e-01 	 6.679707e-22
9.600000e-01 	 2.576817e-21
1.000000e+00 	 6.250000e+01
1.040000e+00 	 2.404292e-21
1.080000e+00 	 5.814979e-22
1.120000e+00 	 2.502194e-22
1.160000e+00 	 1.365294e-22
1.200000e+00 	 8.474229e-23
1.240000e+00 	 5.714162e-23
1.280000e+00 	 4.078795e-23
1.320000e+00 	 3.039590e-23
1.360000e+00 	 2.335528e-23
1.400000e+00 	 1.843992e-23
1.440000e+00 	 1.486278e-23
1.480000e+00 	 1.218289e-23
1.520000e+00 	 1.014235e-23
1.560000e+00 	 8.540777e-24
1.600000e+00 	 7.283577e-24
1.640000e+00 	 6.260704e-24
1.680000e+00 	 5.429428e-24
1.720000e+00 	 4.744530e-24
1.760000e+00 	 4.175449e-24
1.800000e+00 	 3.702812e-24
1.840000e+00 	 3.306116e-24
1.880000e+00 	 2.965861e-24
1.920000e+00 	 2.664747e-24
1.960000e+00 	 2.403588e-24
2.000000e+00 	 2.171378e-24
2.040000e+00 	 1.968680e-24
2.080000e+00 	 1.792378e-24
2.120000e+00 	 1.644593e-24
2.160000e+00 	 1.513402e-24
2.200000e+00 	 1.400835e-24
2.240000e+00 	 1.300787e-24
2.280000e+00 	 1.201659e-24
2.320000e+00 	 1.119301e-24
2.360000e+00 	 1.039545e-24
