0.000000e+00 	 0.000000e+00 	 0.000000e+00 	 0.000000e+00 	 0.000000e+00 	 0.000000e+00, 	, 0.000000e+00 	 0.000000e+00 	 0.000000e+00 	 0.000000e+00 	 0.000000e+00 	 0.000000e+00 
5.000000e-02 	 -8.438943e+02 	 1.247174e+01 	 -8.314226e+02 	 3.768971e+02 	 7.629930e-03, 	, 1.614799e-02 	 1.361306e-01 	 6.458355e-02 	 6.186898e+00 	 2.176883e+00 	 3.971106e+00 
1.000000e-01 	 -8.439035e+02 	 1.248640e+01 	 -8.314171e+02 	 3.773403e+02 	 5.993608e-03, 	, -8.410560e-03 	 -5.258758e-02 	 -1.052009e-01 	 6.043983e+00 	 1.941430e+00 	 4.040540e+00 
1.500000e-01 	 -8.473858e+02 	 1.597762e+01 	 -8.314082e+02 	 4.828452e+02 	 5.321615e-03, 	, 1.474021e-01 	 4.839586e-02 	 1.103028e-02 	 6.123255e+00 	 1.937219e+00 	 4.071996e+00 
2.000000e-01 	 -8.469891e+02 	 1.558941e+01 	 -8.313997e+02 	 4.711135e+02 	 4.414826e-03, 	, -8.838970e-02 	 -1.049103e-01 	 -2.292691e-02 	 6.057062e+00 	 1.999200e+00 	 4.140312e+00 
2.500000e-01 	 -8.472603e+02 	 1.586991e+01 	 -8.313904e+02 	 4.795904e+02 	 4.706552e-03, 	, -1.866511e-01 	 -7.995811e-02 	 1.688956e-01 	 6.126406e+00 	 1.974936e+00 	 4.087762e+00 
3.000000e-01 	 -8.457379e+02 	 1.435960e+01 	 -8.313783e+02 	 4.339485e+02 	 5.243664e-03, 	, 1.496041e-01 	 -3.058383e-02 	 4.603536e-02 	 6.110187e+00 	 2.107033e+00 	 3.808311e+00 
3.500000e-01 	 -8.482595e+02 	 1.689151e+01 	 -8.313680e+02 	 5.104632e+02 	 3.522105e-03, 	, 1.804901e-01 	 -1.271408e-01 	 -7.766963e-02 	 6.096879e+00 	 1.988235e+00 	 4.029805e+00 
4.000000e-01 	 -8.467128e+02 	 1.535774e+01 	 -8.313551e+02 	 4.641123e+02 	 5.208496e-03, 	, -1.673150e-02 	 2.061850e-01 	 -1.386862e-01 	 6.031588e+00 	 2.023183e+00 	 4.163145e+00 
4.500000e-01 	 -8.443964e+02 	 1.305116e+01 	 -8.313452e+02 	 3.944075e+02 	 5.561205e-03, 	, -2.348564e-01 	 -4.136208e-03 	 -2.450183e-02 	 5.923455e+00 	 2.147517e+00 	 4.117561e+00 
5.000000e-01 	 -8.483333e+02 	 1.700008e+01 	 -8.313332e+02 	 5.137443e+02 	 4.232298e-03, 	, -1.106349e-01 	 -1.193533e-02 	 5.287554e-02 	 6.236511e+00 	 2.041206e+00 	 3.875272e+00 
5.500000e-01 	 -8.465212e+02 	 1.519990e+01 	 -8.313213e+02 	 4.593426e+02 	 4.168095e-03, 	, 1.121150e-01 	 -1.398521e-01 	 5.441454e-03 	 6.271515e+00 	 1.911849e+00 	 3.935554e+00 
6.000000e-01 	 -8.463481e+02 	 1.503738e+01 	 -8.313108e+02 	 4.544312e+02 	 4.790772e-03, 	, 2.889177e-01 	 -3.902628e-02 	 4.290370e-02 	 5.997643e+00 	 1.866812e+00 	 4.217177e+00 
6.500000e-01 	 -8.461412e+02 	 1.484198e+01 	 -8.312993e+02 	 4.485262e+02 	 4.900024e-03, 	, -2.509050e-01 	 9.768227e-02 	 2.307223e-01 	 6.173148e+00 	 2.212218e+00 	 4.008888e+00 
7.000000e-01 	 -8.449972e+02 	 1.370821e+01 	 -8.312889e+02 	 4.142636e+02 	 5.651330e-03, 	, -1.477634e-01 	 -4.295351e-02 	 -4.549613e-02 	 6.233372e+00 	 2.172614e+00 	 4.032302e+00 
7.500000e-01 	 -8.450215e+02 	 1.374449e+01 	 -8.312771e+02 	 4.153598e+02 	 5.048114e-03, 	, 1.599501e-01 	 3.798121e-02 	 -2.108549e-01 	 6.019889e+00 	 1.984364e+00 	 4.122941e+00 
8.000000e-01 	 -8.477000e+02 	 1.643072e+01 	 -8.312693e+02 	 4.965381e+02 	 4.278343e-03, 	, 8.366292e-02 	 9.592783e-02 	 5.353834e-02 	 5.955079e+00 	 1.828188e+00 	 4.120261e+00 
8.500000e-01 	 -8.441961e+02 	 1.294128e+01 	 -8.312548e+02 	 3.910868e+02 	 5.668858e-03, 	, 7.724647e-03 	 -2.996910e-02 	 -5.916931e-02 	 6.235318e+00 	 2.102818e+00 	 4.062094e+00 
9.000000e-01 	 -8.468290e+02 	 1.558296e+01 	 -8.312461e+02 	 4.709187e+02 	 4.113898e-03, 	, -3.073650e-02 	 -2.012421e-02 	 -1.470475e-02 	 6.133141e+00 	 2.104529e+00 	 4.114143e+00 
9.500000e-01 	 -8.459826e+02 	 1.474919e+01 	 -8.312334e+02 	 4.457220e+02 	 4.489796e-03, 	, -5.691678e-02 	 -1.143252e-01 	 3.786131e-02 	 5.979308e+00 	 1.820592e+00 	 3.967770e+00 
1.000000e+00 	 -8.459820e+02 	 1.475624e+01 	 -8.312257e+02 	 4.459351e+02 	 4.636531e-03, 	, -8.993457e-02 	 -2.685253e-02 	 1.624222e-02 	 6.098396e+00 	 1.954589e+00 	 3.821207e+00 
1.050000e+00 	 -8.462712e+02 	 1.505963e+01 	 -8.312115e+02 	 4.551034e+02 	 4.374242e-03, 	, 8.562945e-02 	 4.838144e-02 	 2.758727e-02 	 6.200500e+00 	 2.125457e+00 	 4.110613e+00 
1.100000e+00 	 -8.455245e+02 	 1.432353e+01 	 -8.312010e+02 	 4.328585e+02 	 5.152196e-03, 	, 1.478007e-01 	 1.827853e-01 	 1.889790e-02 	 5.914134e+00 	 2.102727e+00 	 4.148998e+00 
1.150000e+00 	 -8.450702e+02 	 1.388116e+01 	 -8.311891e+02 	 4.194900e+02 	 4.954822e-03, 	, 5.223321e-02 	 5.423853e-02 	 9.873126e-02 	 6.016693e+00 	 2.028766e+00 	 4.171685e+00 
