0.000000e+00 	 0.000000e+00 	 0.000000e+00 	 0.000000e+00 	 0.000000e+00 	 0.000000e+00, 	, 0.000000e+00 	 0.000000e+00 	 0.000000e+00 	 0.000000e+00 	 0.000000e+00 	 0.000000e+00 
1.000000e-01 	 -8.418630e+02 	 1.177538e+01 	 -8.300876e+02 	 3.558533e+02 	 7.244884e-03, 	, -2.183323e-01 	 7.991651e-06 	 -9.733507e-02 	 5.998552e+00 	 2.079231e+00 	 3.925483e+00 
2.000000e-01 	 -8.456405e+02 	 1.550120e+01 	 -8.301393e+02 	 4.684478e+02 	 5.534630e-03, 	, 5.433128e-02 	 -7.863971e-02 	 6.389273e-02 	 5.993417e+00 	 2.085795e+00 	 4.221670e+00 
3.000000e-01 	 -8.461955e+02 	 1.615111e+01 	 -8.300444e+02 	 4.880881e+02 	 4.840847e-03, 	, -7.855277e-02 	 5.685257e-02 	 -5.584461e-02 	 6.219197e+00 	 1.915798e+00 	 4.242764e+00 
4.000000e-01 	 -8.461931e+02 	 1.633151e+01 	 -8.298616e+02 	 4.935398e+02 	 5.632225e-03, 	, 7.916929e-02 	 -7.185962e-02 	 1.242273e-01 	 5.961547e+00 	 1.966728e+00 	 3.938738e+00 
5.000000e-01 	 -8.468913e+02 	 1.714824e+01 	 -8.297431e+02 	 5.182215e+02 	 4.633920e-03, 	, -2.292666e-01 	 1.335758e-01 	 -2.981044e-01 	 6.093405e+00 	 1.932629e+00 	 4.014435e+00 
6.000000e-01 	 -8.460289e+02 	 1.640949e+01 	 -8.296194e+02 	 4.958965e+02 	 4.895100e-03, 	, 2.571376e-01 	 -3.786415e-02 	 2.616202e-01 	 6.206484e+00 	 1.987815e+00 	 4.080605e+00 
7.000000e-01 	 -8.437871e+02 	 1.442742e+01 	 -8.293596e+02 	 4.359982e+02 	 6.272331e-03, 	, 1.406407e-01 	 -3.260747e-01 	 -7.776426e-02 	 6.042166e+00 	 2.000454e+00 	 4.177064e+00 
8.000000e-01 	 -8.456323e+02 	 1.637751e+01 	 -8.292548e+02 	 4.949301e+02 	 4.738668e-03, 	, -1.430927e-01 	 1.968774e-01 	 2.295772e-02 	 6.052231e+00 	 1.990228e+00 	 3.838588e+00 
9.000000e-01 	 -8.450495e+02 	 1.591520e+01 	 -8.291343e+02 	 4.809588e+02 	 5.136294e-03, 	, 2.661878e-02 	 -6.676463e-02 	 3.779494e-03 	 6.188755e+00 	 1.983678e+00 	 3.975333e+00 
1.000000e+00 	 -8.431835e+02 	 1.426853e+01 	 -8.289150e+02 	 4.311964e+02 	 6.339685e-03, 	, -1.177883e-02 	 -4.330434e-02 	 -8.741070e-03 	 6.005546e+00 	 2.167841e+00 	 4.114947e+00 
1.100000e+00 	 -8.431768e+02 	 1.441115e+01 	 -8.287657e+02 	 4.355064e+02 	 6.308178e-03, 	, 5.772352e-02 	 -4.950479e-02 	 1.182246e-01 	 6.014270e+00 	 2.022199e+00 	 4.102106e+00 
1.200000e+00 	 -8.449374e+02 	 1.617619e+01 	 -8.287612e+02 	 4.888462e+02 	 4.907649e-03, 	, -9.536647e-02 	 7.103357e-02 	 -2.400237e-01 	 6.139831e+00 	 2.119515e+00 	 4.280104e+00 
1.300000e+00 	 -8.449035e+02 	 1.633282e+01 	 -8.285706e+02 	 4.935795e+02 	 4.954546e-03, 	, 1.245898e-01 	 -2.549447e-02 	 5.456035e-02 	 5.957912e+00 	 1.864284e+00 	 3.903875e+00 
1.400000e+00 	 -8.436798e+02 	 1.531024e+01 	 -8.283696e+02 	 4.626771e+02 	 5.755020e-03, 	, -6.472262e-02 	 1.127588e-01 	 1.293873e-01 	 6.324534e+00 	 2.065871e+00 	 4.011407e+00 
1.500000e+00 	 -8.438409e+02 	 1.560024e+01 	 -8.282406e+02 	 4.714410e+02 	 5.443090e-03, 	, 3.803116e-02 	 -4.924007e-02 	 -2.316751e-02 	 6.053036e+00 	 2.110987e+00 	 4.144937e+00 
1.600000e+00 	 -8.434714e+02 	 1.541102e+01 	 -8.280603e+02 	 4.657226e+02 	 5.515026e-03, 	, -3.184673e-01 	 7.899844e-02 	 -1.269625e-01 	 6.051936e+00 	 1.994930e+00 	 4.180096e+00 
1.700000e+00 	 -8.428036e+02 	 1.490064e+01 	 -8.279030e+02 	 4.502989e+02 	 6.199679e-03, 	, 1.558546e-01 	 4.543267e-02 	 9.291839e-02 	 6.108682e+00 	 1.832114e+00 	 3.961586e+00 
1.800000e+00 	 -8.429330e+02 	 1.512504e+01 	 -8.278080e+02 	 4.570802e+02 	 5.774173e-03, 	, -1.708482e-01 	 -8.792351e-02 	 9.376471e-02 	 6.023958e+00 	 2.315978e+00 	 4.041588e+00 
1.900000e+00 	 -8.443709e+02 	 1.661853e+01 	 -8.277523e+02 	 5.022137e+02 	 5.219754e-03, 	, 3.302829e-02 	 -3.086050e-02 	 -1.307826e-01 	 6.093060e+00 	 2.021483e+00 	 4.006766e+00 
2.000000e+00 	 -8.425779e+02 	 1.504777e+01 	 -8.275301e+02 	 4.547450e+02 	 6.198531e-03, 	, -3.608575e-02 	 1.575920e-01 	 -7.927852e-03 	 5.970874e+00 	 2.064087e+00 	 4.265140e+00 
