0.000000e+00 	 3.200000e+01 	 0.000000e+00 	 0.000000e+00 	 0.000000e+00 	 0.000000e+00 	 0.000000e+00 	 0 
1.000000e+01 	 7.598063e+00 	 4.138548e-23 	 4.717813e+00 	 1.624121e-22 	 1.106084e+01 	 1.168547e+03 	 0 
2.000000e+01 	 9.610347e+00 	 1.357928e-22 	 6.798399e+00 	 8.498526e-23 	 1.286388e+01 	 9.019201e+02 	 0 
3.000000e+01 	 3.104768e+01 	 4.666565e-23 	 1.205134e-04 	 7.882068e-24 	 1.372906e-03 	 9.551246e+01 	 0 
4.000000e+01 	 6.682367e+00 	 8.348566e-23 	 2.992260e+00 	 6.486189e-23 	 8.368014e+00 	 1.358031e+03 	 0 
5.000000e+01 	 1.218652e+01 	 8.518731e-23 	 8.983729e+00 	 2.068426e-22 	 1.366498e+01 	 6.053515e+02 	 0 
6.000000e+01 	 2.835440e+01 	 3.704126e-26 	 2.520799e-03 	 5.644489e-25 	 2.740578e-02 	 2.740983e+02 	 0 
7.000000e+01 	 7.213725e+00 	 1.528268e-23 	 1.730940e+00 	 8.001471e-23 	 5.415576e+00 	 1.436826e+03 	 0 
8.000000e+01 	 1.472242e+01 	 1.645169e-22 	 1.092017e+01 	 1.223530e-22 	 1.398486e+01 	 3.311985e+02 	 0 
9.000000e+01 	 2.434377e+01 	 3.244752e-23 	 1.966992e-02 	 6.262963e-24 	 1.809892e-01 	 5.348647e+02 	 0 
1.000000e+02 	 9.320666e+00 	 3.963223e-23 	 9.021574e-01 	 3.730926e-23 	 2.998270e+00 	 1.390842e+03 	 0 
1.100000e+02 	 1.665377e+01 	 1.363872e-22 	 1.225192e+01 	 1.854089e-22 	 1.456806e+01 	 1.292507e+02 	 0 
1.200000e+02 	 1.963235e+01 	 7.916690e-25 	 8.787931e-02 	 1.020339e-23 	 6.861169e-01 	 8.308681e+02 	 0 
1.300000e+02 	 1.282144e+01 	 4.117506e-24 	 4.494188e-01 	 2.489045e-23 	 1.605091e+00 	 1.228263e+03 	 0 
1.400000e+02 	 1.756639e+01 	 1.537532e-22 	 1.267966e+01 	 1.863865e-22 	 1.559370e+01 	 3.610072e+01 	 0 
1.500000e+02 	 1.492236e+01 	 2.655557e-23 	 2.836378e-01 	 1.611600e-23 	 1.791332e+00 	 1.109461e+03 	 0 
1.600000e+02 	 1.728281e+01 	 2.647964e-23 	 2.297420e-01 	 1.196988e-23 	 9.077202e-01 	 9.769937e+02 	 0 
1.700000e+02 	 1.725815e+01 	 1.714952e-22 	 1.218995e+01 	 1.451364e-22 	 1.703437e+01 	 6.821300e+01 	 0 
1.800000e+02 	 1.089128e+01 	 5.431587e-24 	 7.118457e-01 	 5.104477e-23 	 3.426798e+00 	 1.320926e+03 	 0 
1.900000e+02 	 2.208176e+01 	 1.138776e-24 	 1.258244e-01 	 7.674674e-24 	 5.119389e-01 	 6.814942e+02 	 0 
2.000000e+02 	 1.579948e+01 	 1.141274e-22 	 1.085265e+01 	 2.324504e-22 	 1.766426e+01 	 2.192130e+02 	 0 
2.100000e+02 	 8.060736e+00 	 4.934527e-23 	 1.525386e+00 	 3.033361e-23 	 5.328572e+00 	 1.428188e+03 	 0 
2.200000e+02 	 2.651495e+01 	 3.791296e-23 	 7.455124e-02 	 6.375728e-24 	 2.659535e-01 	 3.953781e+02 	 0 
2.300000e+02 	 1.350609e+01 	 1.681248e-22 	 8.919259e+00 	 1.258600e-22 	 1.649614e+01 	 4.621916e+02 	 0 
2.400000e+02 	 6.746169e+00 	 2.098573e-23 	 2.806167e+00 	 1.202327e-22 	 6.990734e+00 	 1.412565e+03 	 0 
2.500000e+02 	 2.990508e+01 	 3.937836e-25 	 4.663799e-02 	 2.073479e-24 	 1.344186e-01 	 1.708520e+02 	 0 
2.600000e+02 	 1.088344e+01 	 6.658820e-23 	 6.771260e+00 	 1.898289e-22 	 1.376920e+01 	 7.536961e+02 	 0 
2.700000e+02 	 6.969916e+00 	 9.597428e-23 	 4.550748e+00 	 4.740017e-23 	 8.116195e+00 	 1.276146e+03 	 0 
2.800000e+02 	 3.173659e+01 	 4.862325e-23 	 3.606832e-02 	 6.533102e-24 	 1.047043e-01 	 4.817102e+01 	 0 
2.900000e+02 	 8.521542e+00 	 1.253107e-22 	 4.799343e+00 	 1.098057e-22 	 1.057440e+01 	 1.041712e+03 	 0 
3.000000e+02 	 8.488768e+00 	 5.511982e-23 	 6.647928e+00 	 1.664658e-22 	 9.149205e+00 	 1.042508e+03 	 0 
3.100000e+02 	 3.171578e+01 	 2.378888e-25 	 4.022576e-02 	 1.443674e-24 	 1.181213e-01 	 4.896842e+01 	 0 
3.200000e+02 	 7.008613e+00 	 3.096792e-23 	 3.218003e+00 	 1.125257e-22 	 7.837705e+00 	 1.275704e+03 	 0 
3.300000e+02 	 1.084954e+01 	 1.403743e-22 	 8.868355e+00 	 9.286538e-23 	 1.096955e+01 	 7.535907e+02 	 0 
3.400000e+02 	 2.984939e+01 	 4.222711e-23 	 4.860842e-02 	 3.448459e-24 	 1.636640e-01 	 1.728923e+02 	 0 
3.500000e+02 	 6.789750e+00 	 6.906228e-23 	 2.107607e+00 	 6.941011e-23 	 5.911942e+00 	 1.414169e+03 	 0 
3.600000e+02 	 1.347940e+01 	 1.069384e-22 	 1.079503e+01 	 1.652408e-22 	 1.358464e+01 	 4.616076e+02 	 0 
3.700000e+02 	 2.643582e+01 	 2.889831e-25 	 6.045916e-02 	 4.961941e-24 	 4.057256e-01 	 3.968626e+02 	 0 
3.800000e+02 	 8.112554e+00 	 1.275277e-23 	 1.368021e+00 	 6.037021e-23 	 4.387813e+00 	 1.431743e+03 	 0 
3.900000e+02 	 1.577796e+01 	 1.558020e-22 	 1.206500e+01 	 1.757343e-22 	 1.643187e+01 	 2.185551e+02 	 0 
4.000000e+02 	 2.200572e+01 	 2.752860e-23 	 1.015652e-01 	 5.079247e-24 	 9.341370e-01 	 6.805481e+02 	 0 
4.100000e+02 	 1.095107e+01 	 3.218773e-23 	 8.938855e-01 	 2.284465e-23 	 3.026779e+00 	 1.324204e+03 	 0 
4.200000e+02 	 1.725172e+01 	 1.591908e-22 	 1.236290e+01 	 1.546557e-22 	 1.816449e+01 	 6.818860e+01 	 0 
4.300000e+02 	 1.721704e+01 	 1.435209e-24 	 2.490647e-01 	 2.905179e-23 	 1.668470e+00 	 9.737348e+02 	 0 
4.400000e+02 	 1.499053e+01 	 5.121944e-24 	 5.983401e-01 	 2.677159e-23 	 1.846720e+00 	 1.110883e+03 	 0 
4.500000e+02 	 1.758090e+01 	 1.334588e-22 	 1.169081e+01 	 2.218829e-22 	 1.822744e+01 	 3.721941e+01 	 0 
4.600000e+02 	 1.277806e+01 	 2.879588e-23 	 6.173898e-01 	 8.486491e-24 	 2.367784e+00 	 1.225030e+03 	 0 
4.700000e+02 	 1.968750e+01 	 2.893710e-23 	 3.910266e-01 	 5.037414e-24 	 8.841788e-01 	 8.300478e+02 	 0 
4.800000e+02 	 1.669073e+01 	 1.846159e-22 	 1.030429e+01 	 1.626488e-22 	 1.704829e+01 	 1.307348e+02 	 0 
4.900000e+02 	 9.293116e+00 	 8.222817e-24 	 1.374793e+00 	 7.867451e-23 	 3.080018e+00 	 1.389082e+03 	 0 
5.000000e+02 	 2.437722e+01 	 2.016283e-24 	 2.429388e-01 	 7.166234e-24 	 3.238850e-01 	 5.324912e+02 	 0 
5.100000e+02 	 1.477101e+01 	 9.110903e-23 	 8.530573e+00 	 2.002854e-22 	 1.522584e+01 	 3.313897e+02 	 0 
5.200000e+02 	 7.192120e+00 	 5.991346e-23 	 2.652892e+00 	 2.080878e-23 	 4.245715e+00 	 1.436416e+03 	 0 
5.300000e+02 	 2.835300e+01 	 4.271738e-23 	 1.509714e-01 	 3.262733e-24 	 1.241270e-01 	 2.719183e+02 	 0 
5.400000e+02 	 1.224533e+01 	 1.647228e-22 	 6.679496e+00 	 1.572449e-22 	 1.334408e+01 	 6.042979e+02 	 0 
5.500000e+02 	 6.653304e+00 	 2.990274e-23 	 4.439098e+00 	 1.198341e-22 	 6.242069e+00 	 1.358433e+03 	 0 
5.600000e+02 	 3.101087e+01 	 9.043440e-25 	 1.149476e-01 	 2.988188e-24 	 8.136264e-02 	 9.547686e+01 	 0 
5.700000e+02 	 9.669594e+00 	 5.224558e-23 	 5.061140e+00 	 1.553005e-22 	 1.189171e+01 	 9.014013e+02 	 0 
5.800000e+02 	 7.570380e+00 	 1.069607e-22 	 6.518379e+00 	 6.746189e-23 	 8.861439e+00 	 1.168962e+03 	 0 
5.900000e+02 	 3.193644e+01 	 4.743712e-23 	 1.243619e-01 	 1.314209e-24 	 8.066586e-02 	 3.372341e+01 	 0 
6.000000e+02 	 7.653876e+00 	 1.102578e-22 	 3.783692e+00 	 1.083268e-22 	 1.049964e+01 	 1.169682e+03 	 0 
6.100000e+02 	 9.582029e+00 	 7.303976e-23 	 8.612493e+00 	 1.311820e-22 	 1.184051e+01 	 9.015089e+02 	 0 
6.200000e+02 	 3.097881e+01 	 8.760338e-25 	 1.553370e-01 	 3.474383e-24 	 1.130649e-01 	 9.690838e+01 	 0 
6.300000e+02 	 6.730964e+00 	 2.710704e-23 	 2.835298e+00 	 1.098071e-22 	 8.634451e+00 	 1.360692e+03 	 0 
6.400000e+02 	 1.216662e+01 	 1.397633e-22 	 1.031177e+01 	 1.389259e-22 	 1.436234e+01 	 6.046219e+02 	 0 
6.500000e+02 	 2.828423e+01 	 3.564579e-23 	 1.771383e-01 	 2.353495e-25 	 2.100445e-01 	 2.736715e+02 	 0 
6.600000e+02 	 7.260075e+00 	 5.507414e-23 	 2.127534e+00 	 4.373242e-23 	 6.162785e+00 	 1.440084e+03 	 0 
6.700000e+02 	 1.472079e+01 	 1.315846e-22 	 1.129052e+01 	 1.509700e-22 	 1.578669e+01 	 3.317777e+02 	 0 
6.800000e+02 	 2.428234e+01 	 1.094675e-24 	 2.018090e-01 	 1.527817e-23 	 3.580951e-01 	 5.327727e+02 	 0 
6.900000e+02 	 9.353052e+00 	 1.351721e-23 	 1.555512e+00 	 5.867656e-23 	 3.505872e+00 	 1.393046e+03 	 0 
7.000000e+02 	 1.667818e+01 	 1.387801e-22 	 1.140420e+01 	 1.871083e-22 	 1.611126e+01 	 1.311445e+02 	 0 
7.100000e+02 	 1.958276e+01 	 2.426163e-23 	 3.089354e-01 	 5.877338e-25 	 6.121039e-01 	 8.280106e+02 	 0 
7.200000e+02 	 1.284606e+01 	 2.785427e-23 	 1.098106e+00 	 6.764918e-24 	 1.550939e+00 	 1.227651e+03 	 0 
7.300000e+02 	 1.761662e+01 	 1.798389e-22 	 1.074147e+01 	 1.839921e-22 	 1.598738e+01 	 3.788991e+01 	 0 
7.400000e+02 	 1.488597e+01 	 2.813884e-24 	 6.414897e-01 	 4.468627e-23 	 1.164162e+00 	 1.106960e+03 	 0 
7.500000e+02 	 1.729331e+01 	 6.341917e-24 	 7.402081e-01 	 1.753838e-23 	 5.390558e-01 	 9.742489e+02 	 0 
7.600000e+02 	 1.733048e+01 	 1.103979e-22 	 9.573488e+00 	 1.972030e-22 	 1.623855e+01 	 6.879658e+01 	 0 
7.700000e+02 	 1.086361e+01 	 3.525436e-23 	 1.368423e+00 	 9.027258e-24 	 2.311190e+00 	 1.320101e+03 	 0 
7.800000e+02 	 2.207606e+01 	 3.202382e-23 	 4.703338e-01 	 1.712460e-25 	 1.491500e-01 	 6.789849e+02 	 0 
7.900000e+02 	 1.587519e+01 	 1.913639e-22 	 8.238006e+00 	 2.015661e-22 	 1.699792e+01 	 2.188278e+02 	 0 
8.000000e+02 	 8.041529e+00 	 1.313907e-23 	 2.587411e+00 	 7.295581e-23 	 4.142510e+00 	 1.428624e+03 	 0 
8.100000e+02 	 2.649033e+01 	 2.685340e-24 	 2.986139e-01 	 3.624906e-24 	 4.220014e-02 	 3.947140e+02 	 0 
8.200000e+02 	 1.357272e+01 	 7.483758e-23 	 6.887024e+00 	 1.937182e-22 	 1.699930e+01 	 4.612372e+02 	 0 
8.300000e+02 	 6.725143e+00 	 7.157061e-23 	 4.269781e+00 	 4.145774e-23 	 6.516114e+00 	 1.412725e+03 	 0 
8.400000e+02 	 2.986082e+01 	 4.488833e-23 	 2.416536e-01 	 7.459173e-26 	 2.471631e-02 	 1.716529e+02 	 0 
8.500000e+02 	 1.093176e+01 	 1.552311e-22 	 5.649402e+00 	 1.514826e-22 	 1.538175e+01 	 7.535316e+02 	 0 
8.600000e+02 	 6.957430e+00 	 4.244946e-23 	 6.136865e+00 	 9.423854e-23 	 8.610786e+00 	 1.275579e+03 	 0 
8.700000e+02 	 3.167149e+01 	 1.608876e-24 	 2.637724e-01 	 2.504289e-24 	 1.334383e-02 	 4.957741e+01 	 0 
8.800000e+02 	 8.552890e+00 	 4.585600e-23 	 4.612511e+00 	 1.658172e-22 	 1.234626e+01 	 1.043611e+03 	 0 
8.900000e+02 	 8.491466e+00 	 1.110669e-22 	 7.886834e+00 	 9.241097e-23 	 1.002772e+01 	 1.042427e+03 	 0 
9.000000e+02 	 3.164282e+01 	 4.408037e-23 	 3.202530e-01 	 6.605521e-25 	 3.396132e-03 	 4.957760e+01 	 0 
9.100000e+02 	 7.024618e+00 	 9.241373e-23 	 3.751669e+00 	 6.581684e-23 	 8.643633e+00 	 1.278974e+03 	 0 
9.200000e+02 	 1.087028e+01 	 9.472604e-23 	 9.252925e+00 	 1.284652e-22 	 1.119944e+01 	 7.545423e+02 	 0 
9.300000e+02 	 2.977452e+01 	 2.020958e-24 	 3.545278e-01 	 6.470393e-24 	 1.007340e-02 	 1.715127e+02 	 0 
9.400000e+02 	 6.804495e+00 	 2.708513e-23 	 3.033743e+00 	 1.039241e-22 	 5.417176e+00 	 1.416414e+03 	 0 
9.500000e+02 	 1.352007e+01 	 1.293445e-22 	 1.004415e+01 	 1.401799e-22 	 1.282375e+01 	 4.634514e+02 	 0 
9.600000e+02 	 2.636559e+01 	 3.029333e-23 	 3.661237e-01 	 1.457223e-24 	 1.383742e-01 	 3.939944e+02 	 0 
9.700000e+02 	 8.123882e+00 	 4.189662e-23 	 2.379073e+00 	 1.813031e-23 	 3.128563e+00 	 1.431609e+03 	 0 
9.800000e+02 	 1.583838e+01 	 1.571024e-22 	 1.020081e+01 	 1.944748e-22 	 1.516802e+01 	 2.208861e+02 	 0 
9.900000e+02 	 2.195004e+01 	 2.393054e-24 	 4.356876e-01 	 2.199126e-23 	 5.705060e-01 	 6.782025e+02 	 0 
1.000000e+03 	 1.095625e+01 	 1.483666e-23 	 1.762420e+00 	 3.480790e-23 	 1.793433e+00 	 1.322183e+03 	 0 
1.010000e+03 	 1.731987e+01 	 1.193268e-22 	 9.819651e+00 	 1.785313e-22 	 1.782743e+01 	 6.985936e+01 	 0 
1.020000e+03 	 1.718896e+01 	 2.402739e-23 	 7.063237e-01 	 4.029244e-24 	 1.362725e+00 	 9.728589e+02 	 0 
1.030000e+03 	 1.499004e+01 	 2.618838e-23 	 1.212411e+00 	 5.929940e-24 	 1.123505e+00 	 1.108145e+03 	 0 
1.040000e+03 	 1.764690e+01 	 1.981069e-22 	 9.047684e+00 	 2.325578e-22 	 1.965073e+01 	 3.698563e+01 	 0 
1.050000e+03 	 1.277126e+01 	 5.293149e-24 	 1.338914e+00 	 3.899068e-23 	 2.434227e+00 	 1.224880e+03 	 0 
1.060000e+03 	 1.967437e+01 	 7.172280e-24 	 7.830120e-01 	 5.109210e-24 	 7.250472e-01 	 8.280921e+02 	 0 
1.070000e+03 	 1.674678e+01 	 9.336036e-23 	 8.119282e+00 	 2.173081e-22 	 1.982307e+01 	 1.291382e+02 	 0 
1.080000e+03 	 9.306322e+00 	 4.226951e-23 	 2.384942e+00 	 1.960248e-23 	 3.456605e+00 	 1.389168e+03 	 0 
1.090000e+03 	 2.433739e+01 	 3.656931e-23 	 4.989807e-01 	 2.740886e-24 	 3.687712e-01 	 5.325442e+02 	 0 
1.100000e+03 	 1.481069e+01 	 1.903564e-22 	 7.205124e+00 	 1.799255e-22 	 1.805267e+01 	 3.306586e+02 	 0 
1.110000e+03 	 7.216603e+00 	 2.024257e-23 	 3.797879e+00 	 5.414783e-23 	 4.422730e+00 	 1.436462e+03 	 0 
1.120000e+03 	 2.828473e+01 	 3.314924e-24 	 3.930770e-01 	 5.643906e-25 	 1.427395e-01 	 2.734297e+02 	 0 
1.130000e+03 	 1.226533e+01 	 6.618213e-23 	 6.338876e+00 	 2.187538e-22 	 1.464772e+01 	 6.054333e+02 	 0 
1.140000e+03 	 6.680800e+00 	 7.783004e-23 	 5.389344e+00 	 5.124413e-23 	 5.658572e+00 	 1.358373e+03 	 0 
1.150000e+03 	 3.091750e+01 	 4.603818e-23 	 4.126938e-01 	 2.018016e-24 	 4.706032e-02 	 9.617851e+01 	 0 
1.160000e+03 	 9.680210e+00 	 1.378934e-22 	 5.580531e+00 	 9.384378e-23 	 1.108714e+01 	 9.038564e+02 	 0 
1.170000e+03 	 7.605168e+00 	 5.942181e-23 	 6.873491e+00 	 1.038044e-22 	 7.509459e+00 	 1.169403e+03 	 0 
1.180000e+03 	 3.183558e+01 	 2.780737e-24 	 4.687546e-01 	 2.948235e-24 	 3.835833e-02 	 3.272179e+01 	 0 
1.190000e+03 	 7.659020e+00 	 4.431583e-23 	 4.897193e+00 	 1.506234e-22 	 8.335800e+00 	 1.172137e+03 	 0 
1.200000e+03 	 9.623473e+00 	 1.070540e-22 	 8.035319e+00 	 8.845666e-23 	 1.030359e+01 	 9.035779e+02 	 0 
1.210000e+03 	 3.089555e+01 	 3.863460e-23 	 4.848059e-01 	 3.095185e-24 	 9.857487e-02 	 9.487259e+01 	 0 
1.220000e+03 	 6.737812e+00 	 7.416190e-23 	 4.205945e+00 	 4.537191e-23 	 6.466375e+00 	 1.361776e+03 	 0 
1.230000e+03 	 1.221368e+01 	 1.212373e-22 	 8.771653e+00 	 1.887208e-22 	 1.400196e+01 	 6.076372e+02 	 0 
1.240000e+03 	 2.823347e+01 	 3.550445e-24 	 4.606185e-01 	 9.380778e-24 	 2.551141e-01 	 2.717032e+02 	 0 
1.250000e+03 	 7.266665e+00 	 2.840275e-23 	 3.433938e+00 	 6.346842e-23 	 4.973359e+00 	 1.438505e+03 	 0 
1.260000e+03 	 1.477251e+01 	 1.153326e-22 	 9.026919e+00 	 1.474258e-22 	 1.746292e+01 	 3.338478e+02 	 0 
1.270000e+03 	 2.426790e+01 	 2.466570e-23 	 4.791130e-01 	 2.939920e-24 	 5.380116e-01 	 5.314886e+02 	 0 
1.280000e+03 	 9.346633e+00 	 3.381887e-23 	 2.582262e+00 	 2.403103e-23 	 3.441915e+00 	 1.389735e+03 	 0 
1.290000e+03 	 1.673105e+01 	 1.813087e-22 	 8.880755e+00 	 2.335895e-22 	 1.942933e+01 	 1.312212e+02 	 0 
1.300000e+03 	 1.960390e+01 	 3.967007e-24 	 6.728596e-01 	 1.392185e-23 	 8.366408e-01 	 8.280214e+02 	 0 
1.310000e+03 	 1.281751e+01 	 1.597421e-23 	 1.732456e+00 	 1.285569e-23 	 1.930250e+00 	 1.225004e+03 	 0 
1.320000e+03 	 1.766341e+01 	 1.037786e-22 	 8.483164e+00 	 2.211045e-22 	 1.933917e+01 	 3.672092e+01 	 0 
1.330000e+03 	 1.492868e+01 	 2.492182e-23 	 1.182771e+00 	 6.853559e-24 	 1.140088e+00 	 1.107598e+03 	 0 
1.340000e+03 	 1.724074e+01 	 2.816643e-23 	 1.057726e+00 	 1.016049e-23 	 8.618005e-01 	 9.736018e+02 	 0 
1.350000e+03 	 1.737079e+01 	 2.064063e-22 	 8.001273e+00 	 1.918231e-22 	 1.772167e+01 	 6.744216e+01 	 0 
1.360000e+03 	 1.090998e+01 	 9.031269e-24 	 2.059994e+00 	 2.643598e-23 	 1.657239e+00 	 1.320096e+03 	 0 
1.370000e+03 	 2.199698e+01 	 7.258095e-24 	 6.337867e-01 	 4.157256e-25 	 2.651456e-01 	 6.795747e+02 	 0 
1.380000e+03 	 1.590727e+01 	 8.279982e-23 	 7.616792e+00 	 2.506144e-22 	 1.601702e+01 	 2.186817e+02 	 0 
1.390000e+03 	 8.086363e+00 	 4.731103e-23 	 3.236722e+00 	 1.923837e-23 	 2.829889e+00 	 1.428038e+03 	 0 
1.400000e+03 	 2.639113e+01 	 4.017537e-23 	 4.662704e-01 	 3.221754e-24 	 3.814338e-02 	 3.954484e+02 	 0 
1.410000e+03 	 1.358941e+01 	 1.814391e-22 	 7.296748e+00 	 1.280690e-22 	 1.458946e+01 	 4.632121e+02 	 0 
1.420000e+03 	 6.761732e+00 	 3.185625e-23 	 4.564885e+00 	 7.918133e-23 	 5.083690e+00 	 1.413068e+03 	 0 
1.430000e+03 	 2.976613e+01 	 3.861219e-24 	 4.659800e-01 	 1.852619e-24 	 6.107013e-03 	 1.716252e+02 	 0 
1.440000e+03 	 1.093242e+01 	 6.322980e-23 	 6.916529e+00 	 2.008530e-22 	 1.311665e+01 	 7.564745e+02 	 0 
1.450000e+03 	 6.986962e+00 	 7.865650e-23 	 5.816647e+00 	 4.798054e-23 	 8.286357e+00 	 1.277529e+03 	 0 
1.460000e+03 	 3.159790e+01 	 4.308238e-23 	 5.169338e-01 	 2.881279e-24 	 4.401224e-02 	 4.820268e+01 	 0 
1.470000e+03 	 8.544505e+00 	 1.195575e-22 	 6.357570e+00 	 8.391899e-23 	 1.122203e+01 	 1.044976e+03 	 0 
1.480000e+03 	 8.524302e+00 	 8.073136e-23 	 6.765249e+00 	 1.602919e-22 	 1.147520e+01 	 1.045263e+03 	 0 
1.490000e+03 	 3.160619e+01 	 4.652152e-24 	 5.188169e-01 	 3.374515e-24 	 8.750786e-02 	 4.767771e+01 	 0 
1.500000e+03 	 7.004936e+00 	 4.569802e-23 	 5.549191e+00 	 9.852402e-23 	 8.773139e+00 	 1.277577e+03 	 0 
1.510000e+03 	 1.091459e+01 	 9.923257e-23 	 7.361344e+00 	 1.068686e-22 	 1.392676e+01 	 7.572729e+02 	 0 
1.520000e+03 	 2.977962e+01 	 3.054379e-23 	 4.693127e-01 	 1.744053e-24 	 8.059513e-02 	 1.707139e+02 	 0 
1.530000e+03 	 6.774734e+00 	 5.855702e-23 	 4.476638e+00 	 5.470543e-23 	 5.942874e+00 	 1.413366e+03 	 0 
1.540000e+03 	 1.357154e+01 	 1.467926e-22 	 7.690663e+00 	 2.083654e-22 	 1.550782e+01 	 4.647233e+02 	 0 
1.550000e+03 	 2.640093e+01 	 5.862189e-24 	 4.558805e-01 	 2.259248e-24 	 5.894299e-02 	 3.946165e+02 	 0 
1.560000e+03 	 8.080740e+00 	 2.957128e-23 	 3.287737e+00 	 2.769119e-23 	 3.457226e+00 	 1.428422e+03 	 0 
1.570000e+03 	 1.589529e+01 	 1.021218e-22 	 7.856530e+00 	 1.983207e-22 	 1.636326e+01 	 2.199386e+02 	 0 
1.580000e+03 	 2.199743e+01 	 1.958362e-23 	 6.114974e-01 	 1.225702e-24 	 1.720903e-01 	 6.787656e+02 	 0 
1.590000e+03 	 1.089598e+01 	 2.880393e-23 	 2.138891e+00 	 2.443170e-23 	 1.675383e+00 	 1.320266e+03 	 0 
1.600000e+03 	 1.736819e+01 	 2.000320e-22 	 8.015497e+00 	 1.928470e-22 	 1.712836e+01 	 6.773045e+01 	 0 
1.610000e+03 	 1.724033e+01 	 6.371718e-24 	 1.029052e+00 	 1.204602e-23 	 6.238103e-01 	 9.727153e+02 	 0 
