-5.000000e+00 	 3.472719e-24
-4.961538e+00 	 3.452192e-24
-4.923077e+00 	 3.445171e-24
-4.884615e+00 	 3.445638e-24
-4.846154e+00 	 3.473627e-24
-4.807692e+00 	 3.505946e-24
-4.769231e+00 	 3.512761e-24
-4.730769e+00 	 3.520531e-24
-4.692308e+00 	 3.527401e-24
-4.653846e+00 	 3.581157e-24
-4.615385e+00 	 3.612279e-24
-4.576923e+00 	 3.650906e-24
-4.538462e+00 	 3.691139e-24
-4.500000e+00 	 3.707636e-24
-4.461538e+00 	 3.765388e-24
-4.423077e+00 	 3.816797e-24
-4.384615e+00 	 3.884587e-24
-4.346154e+00 	 3.937458e-24
-4.307692e+00 	 4.007514e-24
-4.269231e+00 	 4.060814e-24
-4.230769e+00 	 4.122698e-24
-4.192308e+00 	 4.228633e-24
-4.153846e+00 	 4.300420e-24
-4.115385e+00 	 4.420109e-24
-4.076923e+00 	 4.512389e-24
-4.038462e+00 	 4.648624e-24
-4.000000e+00 	 4.773610e-24
-3.961538e+00 	 4.867892e-24
-3.923077e+00 	 5.043143e-24
-3.884615e+00 	 5.143616e-24
-3.846154e+00 	 5.222612e-24
-3.807692e+00 	 5.449306e-24
-3.769231e+00 	 5.645134e-24
-3.730769e+00 	 5.835717e-24
-3.692308e+00 	 6.037710e-24
-3.653846e+00 	 6.243191e-24
-3.615385e+00 	 6.476125e-24
-3.576923e+00 	 6.760745e-24
-3.538462e+00 	 7.059139e-24
-3.500000e+00 	 7.339049e-24
-3.461538e+00 	 7.686263e-24
-3.423077e+00 	 8.049989e-24
-3.384615e+00 	 8.445082e-24
-3.346154e+00 	 8.855360e-24
-3.307692e+00 	 9.333627e-24
-3.269231e+00 	 9.871801e-24
-3.230769e+00 	 1.047135e-23
-3.192308e+00 	 1.109356e-23
-3.153846e+00 	 1.172697e-23
-3.115385e+00 	 1.250496e-23
-3.076923e+00 	 1.337906e-23
-3.038462e+00 	 1.438866e-23
-3.000000e+00 	 1.550039e-23
-2.961538e+00 	 1.671089e-23
-2.923077e+00 	 1.809756e-23
-2.884615e+00 	 1.970664e-23
-2.846154e+00 	 2.154364e-23
-2.807692e+00 	 2.355042e-23
-2.769231e+00 	 2.598505e-23
-2.730769e+00 	 2.871700e-23
-2.692308e+00 	 3.204239e-23
-2.653846e+00 	 3.600930e-23
-2.615385e+00 	 4.065362e-23
-2.576923e+00 	 4.631720e-23
-2.538462e+00 	 5.321459e-23
-2.500000e+00 	 6.193246e-23
-2.461538e+00 	 7.283380e-23
-2.423077e+00 	 8.700483e-23
-2.384615e+00 	 1.057013e-22
-2.346154e+00 	 1.308847e-22
-2.307692e+00 	 1.665626e-22
-2.269231e+00 	 2.182789e-22
-2.230769e+00 	 2.986709e-22
-2.192308e+00 	 4.327625e-22
-2.153846e+00 	 6.805398e-22
-2.115385e+00 	 1.217005e-21
-2.076923e+00 	 2.756382e-21
-2.038462e+00 	 1.110861e-20
-2.000000e+00 	 6.500000e+01
-1.961538e+00 	 1.128526e-20
-1.923077e+00 	 2.845080e-21
-1.884615e+00 	 1.275877e-21
-1.846154e+00 	 7.245779e-22
-1.807692e+00 	 4.680766e-22
-1.769231e+00 	 3.283031e-22
-1.730769e+00 	 2.437307e-22
-1.692308e+00 	 1.888980e-22
-1.653846e+00 	 1.509119e-22
-1.615385e+00 	 1.237754e-22
-1.576923e+00 	 1.035414e-22
-1.538462e+00 	 8.804686e-23
-1.500000e+00 	 7.609082e-23
-1.461538e+00 	 6.652543e-23
-1.423077e+00 	 5.880032e-23
-1.384615e+00 	 5.248409e-23
-1.346154e+00 	 4.719247e-23
-1.307692e+00 	 4.269648e-23
-1.269231e+00 	 3.897649e-23
-1.230769e+00 	 3.588802e-23
-1.192308e+00 	 3.304532e-23
-1.153846e+00 	 3.067343e-23
-1.115385e+00 	 2.859536e-23
-1.076923e+00 	 2.677379e-23
-1.038462e+00 	 2.516887e-23
-1.000000e+00 	 2.370473e-23
-9.615385e-01 	 2.229675e-23
-9.230769e-01 	 2.109539e-23
-8.846154e-01 	 2.010900e-23
-8.461538e-01 	 1.928693e-23
-8.076923e-01 	 1.855390e-23
-7.692308e-01 	 1.780565e-23
-7.307692e-01 	 1.708845e-23
-6.923077e-01 	 1.647959e-23
-6.538462e-01 	 1.599512e-23
-6.153846e-01 	 1.551299e-23
-5.769231e-01 	 1.509841e-23
-5.384615e-01 	 1.468418e-23
-5.000000e-01 	 1.429804e-23
-4.615385e-01 	 1.406055e-23
-4.230769e-01 	 1.373305e-23
-3.846154e-01 	 1.347871e-23
-3.461538e-01 	 1.324055e-23
-3.076923e-01 	 1.310217e-23
-2.692308e-01 	 1.291095e-23
-2.307692e-01 	 1.273803e-23
-1.923077e-01 	 1.266318e-23
-1.538462e-01 	 1.244853e-23
-1.153846e-01 	 1.250780e-23
-7.692308e-02 	 1.247437e-23
-3.846154e-02 	 1.244449e-23
0.000000e+00 	 1.235227e-23
3.846154e-02 	 1.244449e-23
7.692308e-02 	 1.247437e-23
1.153846e-01 	 1.250780e-23
1.538462e-01 	 1.244853e-23
1.923077e-01 	 1.266318e-23
2.307692e-01 	 1.273803e-23
2.692308e-01 	 1.291095e-23
3.076923e-01 	 1.310217e-23
3.461538e-01 	 1.324055e-23
3.846154e-01 	 1.347871e-23
4.230769e-01 	 1.373305e-23
4.615385e-01 	 1.406055e-23
5.000000e-01 	 1.429804e-23
5.384615e-01 	 1.468418e-23
5.769231e-01 	 1.509841e-23
6.153846e-01 	 1.551299e-23
6.538462e-01 	 1.599512e-23
6.923077e-01 	 1.647959e-23
7.307692e-01 	 1.708845e-23
7.692308e-01 	 1.780565e-23
8.076923e-01 	 1.855390e-23
8.461538e-01 	 1.928693e-23
8.846154e-01 	 2.010900e-23
9.230769e-01 	 2.109539e-23
9.615385e-01 	 2.229675e-23
1.000000e+00 	 2.370473e-23
1.038462e+00 	 2.516887e-23
1.076923e+00 	 2.677379e-23
1.115385e+00 	 2.859536e-23
1.153846e+00 	 3.067343e-23
1.192308e+00 	 3.304532e-23
1.230769e+00 	 3.588802e-23
1.269231e+00 	 3.897649e-23
1.307692e+00 	 4.269648e-23
1.346154e+00 	 4.719247e-23
1.384615e+00 	 5.248409e-23
1.423077e+00 	 5.880032e-23
1.461538e+00 	 6.652543e-23
1.500000e+00 	 7.609082e-23
1.538462e+00 	 8.804686e-23
1.576923e+00 	 1.035414e-22
1.615385e+00 	 1.237754e-22
1.653846e+00 	 1.509119e-22
