0.0000 	 1.000000e-01 	 0.000000e+00 	 0.000000e+00
0.0100 	 9.999000e-02 	 5.000000e-06 	 0.000000e+00
0.0200 	 9.996000e-02 	 1.999800e-05 	 5.000000e-10
0.0300 	 9.991001e-02 	 4.498800e-05 	 2.999700e-09
0.0400 	 9.984005e-02 	 7.996001e-05 	 9.997600e-09
0.0500 	 9.975012e-02 	 1.249000e-04 	 2.498950e-08
0.0600 	 9.964026e-02 	 1.797901e-04 	 5.246641e-08
0.0700 	 9.951049e-02 	 2.446082e-04 	 9.791183e-08
0.0800 	 9.936084e-02 	 3.193285e-04 	 1.677985e-07
0.0900 	 9.919135e-02 	 4.039210e-04 	 2.695844e-07
0.1000 	 9.900206e-02 	 4.983518e-04 	 4.117086e-07
0.1100 	 9.879302e-02 	 6.025833e-04 	 6.035855e-07
0.1200 	 9.856428e-02 	 7.165736e-04 	 8.556001e-07
0.1300 	 9.831591e-02 	 8.402771e-04 	 1.179101e-06
0.1400 	 9.804795e-02 	 9.736443e-04 	 1.586394e-06
0.1500 	 9.776048e-02 	 1.116622e-03 	 2.090734e-06
0.1600 	 9.745357e-02 	 1.269152e-03 	 2.706317e-06
0.1700 	 9.712729e-02 	 1.431174e-03 	 3.448275e-06
0.1800 	 9.678174e-02 	 1.602623e-03 	 4.332661e-06
0.1900 	 9.641698e-02 	 1.783430e-03 	 5.376442e-06
0.2000 	 9.603313e-02 	 1.973523e-03 	 6.597491e-06
0.2100 	 9.563026e-02 	 2.172824e-03 	 8.014573e-06
0.2200 	 9.520848e-02 	 2.381256e-03 	 9.647334e-06
0.2300 	 9.476791e-02 	 2.598732e-03 	 1.151629e-05
0.2400 	 9.430863e-02 	 2.825167e-03 	 1.364282e-05
0.2500 	 9.383078e-02 	 3.060469e-03 	 1.604913e-05
0.2600 	 9.333447e-02 	 3.304544e-03 	 1.875829e-05
0.2700 	 9.281982e-02 	 3.557293e-03 	 2.179414e-05
0.2800 	 9.228696e-02 	 3.818615e-03 	 2.518137e-05
0.2900 	 9.173603e-02 	 4.088404e-03 	 2.894542e-05
0.3000 	 9.116716e-02 	 4.366552e-03 	 3.311252e-05
0.3100 	 9.058049e-02 	 4.652947e-03 	 3.770966e-05
0.3200 	 8.997617e-02 	 4.947473e-03 	 4.276454e-05
0.3300 	 8.935435e-02 	 5.250011e-03 	 4.830563e-05
0.3400 	 8.871519e-02 	 5.560440e-03 	 5.436205e-05
0.3500 	 8.805884e-02 	 5.878633e-03 	 6.096364e-05
0.3600 	 8.738546e-02 	 6.204463e-03 	 6.814091e-05
0.3700 	 8.669523e-02 	 6.537798e-03 	 7.592499e-05
0.3800 	 8.598831e-02 	 6.878501e-03 	 8.434767e-05
0.3900 	 8.526489e-02 	 7.226437e-03 	 9.344132e-05
0.4000 	 8.452513e-02 	 7.581463e-03 	 1.032389e-04
0.4100 	 8.376922e-02 	 7.943435e-03 	 1.137740e-04
0.4200 	 8.299736e-02 	 8.312207e-03 	 1.250807e-04
0.4300 	 8.220973e-02 	 8.687629e-03 	 1.371937e-04
0.4400 	 8.140652e-02 	 9.069548e-03 	 1.501479e-04
0.4500 	 8.058794e-02 	 9.457809e-03 	 1.639790e-04
0.4600 	 7.975419e-02 	 9.852254e-03 	 1.787232e-04
0.4700 	 7.890547e-02 	 1.025272e-02 	 1.944168e-04
0.4800 	 7.804200e-02 	 1.065905e-02 	 2.110968e-04
0.4900 	 7.716398e-02 	 1.107107e-02 	 2.288005e-04
0.5000 	 7.627164e-02 	 1.148861e-02 	 2.475655e-04
0.5100 	 7.536520e-02 	 1.191151e-02 	 2.674299e-04
0.5200 	 7.444487e-02 	 1.233959e-02 	 2.884320e-04
0.5300 	 7.351088e-02 	 1.277268e-02 	 3.106103e-04
0.5400 	 7.256347e-02 	 1.321059e-02 	 3.340038e-04
0.5500 	 7.160287e-02 	 1.365315e-02 	 3.586515e-04
0.5600 	 7.062932e-02 	 1.410018e-02 	 3.845928e-04
0.5700 	 6.964305e-02 	 1.455149e-02 	 4.118673e-04
0.5800 	 6.864430e-02 	 1.500689e-02 	 4.405144e-04
0.5900 	 6.763333e-02 	 1.546620e-02 	 4.705742e-04
0.6000 	 6.661038e-02 	 1.592923e-02 	 5.020865e-04
0.6100 	 6.557570e-02 	 1.639578e-02 	 5.350913e-04
0.6200 	 6.452954e-02 	 1.686567e-02 	 5.696286e-04
0.6300 	 6.347216e-02 	 1.733869e-02 	 6.057386e-04
0.6400 	 6.240382e-02 	 1.781465e-02 	 6.434613e-04
0.6500 	 6.132479e-02 	 1.829335e-02 	 6.828368e-04
0.6600 	 6.023531e-02 	 1.877460e-02 	 7.239051e-04
0.6700 	 5.913567e-02 	 1.925819e-02 	 7.667060e-04
0.6800 	 5.802613e-02 	 1.974391e-02 	 8.112794e-04
0.6900 	 5.690695e-02 	 2.023157e-02 	 8.576650e-04
0.7000 	 5.577842e-02 	 2.072096e-02 	 9.059021e-04
0.7100 	 5.464080e-02 	 2.121188e-02 	 9.560302e-04
0.7200 	 5.349438e-02 	 2.170411e-02 	 1.008088e-03
0.7300 	 5.233943e-02 	 2.219745e-02 	 1.062115e-03
0.7400 	 5.117623e-02 	 2.269169e-02 	 1.118149e-03
0.7500 	 5.000506e-02 	 2.318662e-02 	 1.176229e-03
0.7600 	 4.882622e-02 	 2.368204e-02 	 1.236392e-03
0.7700 	 4.763997e-02 	 2.417772e-02 	 1.298676e-03
0.7800 	 4.644662e-02 	 2.467346e-02 	 1.363118e-03
0.7900 	 4.524644e-02 	 2.516905e-02 	 1.429755e-03
0.8000 	 4.403973e-02 	 2.566427e-02 	 1.498623e-03
0.8100 	 4.282678e-02 	 2.615892e-02 	 1.569757e-03
0.8200 	 4.160788e-02 	 2.665277e-02 	 1.643194e-03
0.8300 	 4.038332e-02 	 2.714561e-02 	 1.718967e-03
0.8400 	 3.915340e-02 	 2.763724e-02 	 1.797111e-03
0.8500 	 3.791841e-02 	 2.812743e-02 	 1.877659e-03
0.8600 	 3.667866e-02 	 2.861598e-02 	 1.960644e-03
0.8700 	 3.543443e-02 	 2.910267e-02 	 2.046099e-03
0.8800 	 3.418602e-02 	 2.958729e-02 	 2.134055e-03
0.8900 	 3.293373e-02 	 3.006962e-02 	 2.224543e-03
0.9000 	 3.167787e-02 	 3.054945e-02 	 2.317592e-03
0.9100 	 3.041872e-02 	 3.102657e-02 	 2.413234e-03
0.9200 	 2.915659e-02 	 3.150077e-02 	 2.511495e-03
0.9300 	 2.789178e-02 	 3.197184e-02 	 2.612404e-03
0.9400 	 2.662459e-02 	 3.243956e-02 	 2.715988e-03
0.9500 	 2.535532e-02 	 3.290373e-02 	 2.822272e-03
0.9600 	 2.408427e-02 	 3.336414e-02 	 2.931283e-03
0.9700 	 2.281174e-02 	 3.382057e-02 	 3.043043e-03
0.9800 	 2.153803e-02 	 3.427283e-02 	 3.157577e-03
0.9900 	 2.026343e-02 	 3.472070e-02 	 3.274907e-03
1.0000 	 1.898826e-02 	 3.516398e-02 	 3.395054e-03
1.0100 	 1.771280e-02 	 3.560247e-02 	 3.518038e-03
1.0200 	 1.643737e-02 	 3.603596e-02 	 3.643879e-03
1.0300 	 1.516225e-02 	 3.646425e-02 	 3.772595e-03
1.0400 	 1.388774e-02 	 3.688714e-02 	 3.904202e-03
1.0500 	 1.261414e-02 	 3.730443e-02 	 4.038718e-03
1.0600 	 1.134176e-02 	 3.771593e-02 	 4.176156e-03
1.0700 	 1.007087e-02 	 3.812144e-02 	 4.316531e-03
